License,DBA Name,AKA Name,Facility Type,Risk,Address,City,State,Zip,Inspection ID,Label
6282,OAKWOOD 83,OAKWOOD 83,Restaurant,Risk 1 (High),1959 W MONTROSE AVE ,CHICAGO,IL,60613,1425057,
6282,OAKWOOD 83,OAKWOOD 83,Restaurant,Risk 1 (High),1959 W MONTROSE AVE ,CHICAGO,IL,60613,1493251,
6282,OAKWOOD 83,OAKWOOD 83,Restaurant,Risk 1 (High),1959 W MONTROSE AVE ,CHICAGO,IL,60613,1106665,
6282,OAKWOOD 83,OAKWOOD 83,Restaurant,Risk 1 (High),1959 W MONTROSE AVE ,CHICAGO,IL,60613,233909,
6282,OAKWOOD 83,OAKWOOD 83,Restaurant,Risk 1 (High),1959 W MONTROSE AVE ,CHICAGO,IL,60613,52261,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,2546316,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,2472234,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,2291094,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,2169487,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,2051084,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,1751775,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,1516354,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,1493461,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,1335581,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,1227520,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,549330,
6292,RICHARD ANDRISE,ANDRISIS,Restaurant,Risk 1 (High),6746 W 63RD ST ,CHICAGO,IL,60638,96254,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2181946,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,1385684,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2546473,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2549633,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2366567,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2366157,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2366931,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,2176495,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,1982256,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,1960674,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,1385663,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,1353283,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,635165,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,557494,
6294,JIMMYS SANDWICH SHOP,JIMMYS SANDWICH SHOP,Restaurant,Risk 2 (Medium),4000 W GRAND AVE ,CHICAGO,IL,60651,54241,
6306,DONG WON HERBS,DONG WON HERBS,Grocery Store,Risk 3 (Low),4149 W LAWRENCE AVE ,CHICAGO,IL,60630,2116298,
6321,THREE BROTHER,THREE BROTHER,Grocery Store,Risk 3 (Low),900 N FRANCISCO AVE ,CHICAGO,IL,60622,2369919,
6321,THREE BROTHER,THREE BROTHER,Grocery Store,Risk 3 (Low),900 N FRANCISCO AVE ,CHICAGO,IL,60622,1950871,
6321,THREE BROTHER,THREE BROTHER,Grocery Store,Risk 3 (Low),900 N FRANCISCO AVE ,CHICAGO,IL,60622,1497448,
6324,ROBS,ROBS,Grocery Store,Risk 2 (Medium),7158 S WOODLAWN AVE ,CHICAGO,IL,60619,1589008,
6336,AIDA FOOD & LIQUOR,AIDA FOOD & LIQUOR,Grocery Store,Risk 3 (Low),7923 S HALSTED ST ,CHICAGO,IL,60620,2333214,
6336,AIDA FOOD & LIQUOR,AIDA FOOD & LIQUOR,Grocery Store,Risk 3 (Low),7923 S HALSTED ST ,CHICAGO,IL,60620,2370186,
6336,AIDA FOOD & LIQUOR,AIDA FOOD & LIQUOR,Grocery Store,Risk 3 (Low),7923 S HALSTED ST ,CHICAGO,IL,60620,2369652,
6336,AIDA FOOD & LIQUOR,AIDA FOOD & LIQUOR,Grocery Store,Risk 3 (Low),7923 S HALSTED ST ,CHICAGO,IL,60620,1227778,
6336,AIDA FOOD & LIQUOR,AIDA FOOD & LIQUOR,Grocery Store,Risk 3 (Low),7923 S HALSTED ST ,CHICAGO,IL,60620,606439,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1727290,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1465362,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1424752,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1522804,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1391403,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1369276,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,1235356,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,517648,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,634661,
6344,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,88343,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1506725,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1506585,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1418701,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1418374,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1345840,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1329467,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1285909,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,1285655,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,596420,
6345,POPEYES FRIED CHICKEN REST,POPEYES FRIED CHICKEN REST,Restaurant,Risk 1 (High),6321 N LINCOLN AVE ,CHICAGO,IL,60659,365492,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,2492850,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,2359712,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,2360111,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,2279598,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,2166594,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1995273,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1751734,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1386103,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1459327,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1319440,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1154328,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,1154343,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,531671,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,417277,
6355,ST THOMAS THE APOSTLE,ST THOMAS THE APOSTLE,School,Risk 1 (High),5467 S WOODLAWN AVE ,CHICAGO,IL,60615,466230,
6373,JONES FOOD MART,MAMA JS,Restaurant,Risk 2 (Medium),9818 S MICHIGAN AVE ,CHICAGO,IL,60628,1513269,
6373,JONES FOOD MART,MAMA JS,Restaurant,Risk 2 (Medium),9818 S MICHIGAN AVE ,CHICAGO,IL,60628,1375541,
6373,JONES FOOD MART,MAMA JS,Restaurant,Risk 2 (Medium),9818 S MICHIGAN AVE ,CHICAGO,IL,60628,1155165,
6373,JONES FOOD MART,MAMA JS,Restaurant,Risk 2 (Medium),9818 S MICHIGAN AVE ,CHICAGO,IL,60628,1154676,
6373,JONES FOOD MART,MAMA JS,Restaurant,Risk 2 (Medium),9818 S MICHIGAN AVE ,CHICAGO,IL,60628,1154658,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,1528063,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,2531232,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,2401660,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,2387173,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,2282754,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,2038218,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,1982688,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,1661212,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,1527801,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,920455,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,1296314,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,1229233,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,537574,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,491267,
6381,EPIC ACADEMY,EPIC ACADEMY,School,Risk 2 (Medium),8255 S Houston AVE FL ,CHICAGO,IL,60617,233754,
6391,BEACHVIEW LIQUORS,BEACHVIEW LIQUORS,Grocery Store,Risk 3 (Low),7640 N SHERIDAN RD ,CHICAGO,IL,60626,1235627,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,2453636,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,2285895,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,2285485,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,2222420,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,2214091,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,2117130,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1983153,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1950574,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1950417,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1575269,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1385549,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1385535,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1385529,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1401389,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1401220,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1084468,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,1174268,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,547300,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,365399,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,365395,
6394,NUEVO LEON RESTAURANT,NUEVO LEON RESTAURANT,Restaurant,Risk 1 (High),3657 W 26TH ST ,CHICAGO,IL,60623,176925,
6396,PALASIO POOL HALL,PALASIO POOL HALL,Restaurant,Risk 1 (High),1700 S HALSTED ST ,CHICAGO,IL,60608,1401418,
6396,PALASIO POOL HALL,PALASIO POOL HALL,Restaurant,Risk 1 (High),1700 S HALSTED ST ,CHICAGO,IL,60608,1151461,
6403,RIVERSIDE DELI,RIVERSIDE DELI,Restaurant,Risk 1 (High),1656 W CORTLAND ST ,CHICAGO,IL,60622,1454307,
6403,RIVERSIDE DELI,RIVERSIDE DELI,Restaurant,Risk 1 (High),1656 W CORTLAND ST ,CHICAGO,IL,60622,1453750,
6403,RIVERSIDE DELI,RIVERSIDE DELI,Restaurant,Risk 1 (High),1656 W CORTLAND ST ,CHICAGO,IL,60622,1435149,
6403,RIVERSIDE DELI,RIVERSIDE DELI,Restaurant,Risk 1 (High),1656 W CORTLAND ST ,CHICAGO,IL,60622,1321744,
6403,RIVERSIDE DELI,RIVERSIDE DELI,Restaurant,Risk 1 (High),1656 W CORTLAND ST ,CHICAGO,IL,60622,1321883,
6403,RIVERSIDE DELI,RIVERSIDE DELI,Restaurant,Risk 1 (High),1656 W CORTLAND ST ,CHICAGO,IL,60622,585305,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,1982400,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,1632846,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,1537870,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,1459212,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,1151143,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,537872,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,453323,
6405,ROSARIOS ITALIAN FOOD INC,ROSARIOS ITALIAN FOOD INC,Restaurant,Risk 1 (High),8611 S PULASKI RD ,CHICAGO,IL,60652,96274,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,2545677,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,2315810,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,1763905,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,1547303,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,1547313,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,1515431,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,1305443,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,1202451,
6414,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,509224,
6415,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),5439 W ADDISON ST ,CHICAGO,IL,60641,1166359,
6415,FRANKS CHICAGO SHRIMP HOUSE,FRANKS CHICAGO SHRIMP HOUSE,Restaurant,Risk 2 (Medium),5439 W ADDISON ST ,CHICAGO,IL,60641,361365,
6429,EDISON PARK BOWL,EDISON PARK BOWL,Restaurant,Risk 2 (Medium),67096713 N OLMSTED AVE ,CHICAGO,IL,60631,2510969,
6429,EDISON PARK BOWL,EDISON PARK BOWL,Restaurant,Risk 2 (Medium),67096713 N OLMSTED AVE ,CHICAGO,IL,60631,2288607,
6429,EDISON PARK BOWL,EDISON PARK BOWL,Restaurant,Risk 2 (Medium),67096713 N OLMSTED AVE ,CHICAGO,IL,60631,2059910,
6429,EDISON PARK BOWL,EDISON PARK BOWL,Restaurant,Risk 2 (Medium),67096713 N OLMSTED AVE ,CHICAGO,IL,60631,1966806,
6429,EDISON PARK BOWL,EDISON PARK BOWL,Restaurant,Risk 2 (Medium),67096713 N OLMSTED AVE ,CHICAGO,IL,60631,1236201,
6429,EDISON PARK BOWL,EDISON PARK BOWL,Restaurant,Risk 2 (Medium),67096713 N OLMSTED AVE ,CHICAGO,IL,60631,1288216,
6430,A & J GROCERY,A & J GROCERY,Grocery Store,Risk 3 (Low),6406 N CLAREMONT AVE ,CHICAGO,IL,60645,596378,
6436,LOLLY POP NURSERY SCHOOL INC,LOLLY POP NURSERY SCHOOL INC,Daycare Above and Under 2 Years,Risk 1 (High),9308 S ASHLAND AVE ,CHICAGO,IL,60620,1229608,
6436,LOLLY POP NURSERY SCHOOL INC,LOLLY POP NURSERY SCHOOL INC,Daycare Above and Under 2 Years,Risk 1 (High),9308 S ASHLAND AVE ,CHICAGO,IL,60620,1229428,
6436,LOLLY POP NURSERY SCHOOL INC,LOLLY POP NURSERY SCHOOL INC,Daycare Above and Under 2 Years,Risk 1 (High),9308 S ASHLAND AVE ,CHICAGO,IL,60620,606271,
6436,LOLLY POP NURSERY SCHOOL INC,LOLLY POP NURSERY SCHOOL INC,Daycare Above and Under 2 Years,Risk 1 (High),9308 S ASHLAND AVE ,CHICAGO,IL,60620,250224,
6437,LOLLYPOP NURSERY SCHOOL,LOLLYPOP NURSERY SCHOOL,Daycare Above and Under 2 Years,Risk 1 (High),1656 W 87TH ST ,CHICAGO,IL,60620,1229389,
6437,LOLLYPOP NURSERY SCHOOL,LOLLYPOP NURSERY SCHOOL,Daycare Above and Under 2 Years,Risk 1 (High),1656 W 87TH ST ,CHICAGO,IL,60620,606326,
6437,LOLLYPOP NURSERY SCHOOL,LOLLYPOP NURSERY SCHOOL,Daycare Above and Under 2 Years,Risk 1 (High),1656 W 87TH ST ,CHICAGO,IL,60620,606262,
6437,LOLLYPOP NURSERY SCHOOL,LOLLYPOP NURSERY SCHOOL,Daycare Above and Under 2 Years,Risk 1 (High),1656 W 87TH ST ,CHICAGO,IL,60620,250247,
6455,POLONIA FOOD MART,POLONIA FOOD MART,Grocery Store,Risk 3 (Low),1956 W ARMITAGE AVE ,CHICAGO,IL,60622,1206259,
6455,POLONIA FOOD MART,POLONIA FOOD MART,Grocery Store,Risk 3 (Low),1956 W ARMITAGE AVE ,CHICAGO,IL,60622,1230149,
6455,POLONIA FOOD MART,POLONIA FOOD MART,Grocery Store,Risk 3 (Low),1956 W ARMITAGE AVE ,CHICAGO,IL,60622,1206256,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,612434,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,2009694,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,1609372,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,1609723,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,1546791,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,1498076,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,1501331,
6465,FIVE FACES ICE CREAM SHOP INC,FIVE FACES ICE CREAM SHOP,Restaurant,Risk 1 (High),10 W DIVISION ST ,CHICAGO,IL,60610,1459547,
